Ticker,Date,SimFinId,Market-Cap,Price to Earnings Ratio (quarterly),Price to Earnings Ratio (ttm),Price to Sales Ratio (quarterly),Price to Sales Ratio (ttm),Price to Book Value,Price to Free Cash Flow (quarterly),Price to Free Cash Flow (ttm),Enterprise Value,EV/EBITDA,EV/Sales,EV/FCF,Book to Market Value,Operating Income/EV
STAY,2021-03-23,448789,3547661487.0,517.7489400000001,152.60265,13.68987,3.40646,3.12157,-1029.79018,18.51135,4268995487.0,11.97867,4.095680000000001,22.25672,0.32061999999999996,0.03522
STBA,2021-03-23,347280,1243248966.0,51.00902,58.75422,14.41725,3.6454199999999997,1.07056,-70.61836,-2.90401,1241509966.0,35.23914,3.66112,-2.9165099999999997,0.92879,0.01883
STE,2021-03-23,749030,15859387603.0,328.22887000000003,58.48903000000001,22.56179,5.7613,5.05346,121.88186,31.622390000000003,16888560603.0,26.75123,6.18644,33.95593,0.19624,0.02435
STI,2019-12-06,335922,31140520361.0,52.15229,12.75721,13.23201,3.24973,1.17849,32.364779999999996,14.1189,50849520361.0,13.65821,5.29352,22.99843,0.8506299999999999,0.05947
STJ,2017-01-18,378218,23082266193.0,108.72577,34.86744,15.376829999999998,3.85204,5.11431,47.92072,20.99065,28462266193.0,20.24343,4.77876,26.0405,0.19435,0.03482
STLD,2021-03-23,978926,9453028480.0,50.22676,17.17265,3.62701,0.9851700000000001,2.17539,-57.38233,144.27895,11190148480.0,9.38503,1.16546,170.683,0.45998,0.07744
STLR,2021-03-23,895647,96806864.0,-10.1878,-4.0953,27.884629999999998,7.646789999999999,-16.9609,,-5.5756,102183864.0,-5.70191,9.57585,-6.98216,-0.0497,-0.1773
STML,2020-06-10,795984,621202587.0,-26.48651,-7.466080000000001,63.56519,11.22167,3.5752699999999997,-29.65028,-6.15998,469679085.0,-6.4277,9.98448,-5.48084,0.23768000000000003,-0.15575999999999998
STMP,2021-03-23,650092,3504185655.0,75.02516,18.790470000000003,16.92689,4.42914,3.4464,41.24879,13.949620000000001,3060633655.0,13.65647,4.03788,12.71735,0.27799,0.06473999999999999
STOK,2021-03-23,1060042,1555305078.0,-101.17226,-27.191779999999998,,,4.96571,,,1267997078.0,-24.31162,,,0.18394000000000002,-0.04183
STOR,2021-03-23,534667,8670058901.0,156.46116,38.637859999999996,49.530159999999995,11.83253,1.63782,-36.4511,-18.33134,12225923901.0,26.997609999999998,17.6098,-27.281670000000002,0.57852,0.017169999999999998
STRA,2021-03-23,1067482,2138211581.0,354.63417000000004,22.98246,7.84455,1.9293,1.1340299999999999,-94.13532,11.63452,2084968581.0,8.52086,2.02886,12.23494,0.81765,0.06501
STRM,2021-03-23,494891,64909581.0,-58.849959999999996,-66.62735,23.50879,4.65689,3.3395300000000003,-22.27725,12.69421,64374581.0,-12.353589999999999,4.88537,13.317039999999999,0.28309,-0.08963
STRT,2021-03-23,202406,172597964.0,20.97361,-198.95477,1.3305200000000001,0.42731,0.8946700000000001,19.29427,27.63808,215729964.0,11.30423,0.55093,35.63429,1.08356,-0.0018399999999999998
STT,2021-03-23,378219,27924801019.0,56.262730000000005,12.41047,9.605360000000001,2.39344,1.0691,19.13855,9.95395,45662801019.0,14.345839999999999,3.9018,16.22701,0.9382299999999999,0.06458
STX,2021-03-23,378212,17183117338.0,64.56214,18.82902,6.8918800000000005,1.8307,18.81,53.642140000000005,15.301479999999998,20529117338.0,12.083060000000001,2.0182,16.86863,0.05761,0.06381
STZ,2021-03-23,256994,44280600234.0,34.66782,21.95661,18.21337,5.16178,3.23821,43.62084,14.288829999999999,55452600234.0,17.55051,6.474480000000001,17.922620000000002,0.30832,0.051629999999999995
SUI,2021-03-23,749231,16204854323.0,2069.79018,111.57408999999998,40.86094,10.50148,2.4698700000000002,,,20822193323.0,,14.890579999999998,,0.3669,0.01312
SUP,2021-03-23,826868,154063419.0,-7.19773,-0.63022,0.45626000000000005,0.13945,-7.7305600000000005,2.0724400000000003,0.9343100000000001,634910419.0,5.70019,0.5767899999999999,3.8645699999999996,-0.12888,0.0208
SUPN,2021-03-23,445197,1376530013.0,44.5592,10.78002,9.5502,2.62977,1.83729,30.73848,7.00109,1315748013.0,6.791339999999999,2.52835,6.7311,0.5411100000000001,0.13346
SURF,2021-03-23,808799,363031208.0,5.268,5.21163,4.05149,2.45115,1.98554,,,187890208.0,2.97031,1.48928,,0.42901999999999996,0.32778
SVMK,2021-03-23,997480,2677234751.0,-144.95027,-28.3498,26.252540000000003,6.91223,7.49605,-259.27725,-89.57401,2666460751.0,-78.98518,7.099010000000001,-91.99450999999999,0.12937,-0.0306
SVT,2021-03-23,250129,22072347.0,-11.76196,16.7843,2.03553,0.37285999999999997,0.59365,-36.32549,33.67672,24743347.0,7.578360000000001,0.44114,39.844359999999995,1.59602,0.07384
SVU,2018-12-14,684097,1257967899.0,39.82645,,0.5112300000000001,,,3.94447,,,,,,,
SWI,2021-03-23,885119,5362451454.0,40.20953,33.4987,19.99018,5.17671,1.75253,-104.13485,20.26716,6894525454.0,17.89396,6.7643699999999995,26.482979999999998,0.5614399999999999,0.015580000000000002
SWK,2021-03-23,244442,31015344381.0,65.94333,24.554289999999998,6.85227,2.04481,2.68565,20.64956,15.800379999999999,33888044380.0,17.01207,2.33154,18.015970000000003,0.3568,0.04767
SWKS,2021-03-23,353611,28920164981.0,56.95632,27.498659999999997,19.2105,7.391439999999999,6.645919999999999,65.76253,30.54135,27901564981.0,17.912029999999998,7.028810000000001,29.04295,0.15266,0.04294
SWM,2021-03-23,803493,1444495403.0,92.91025,16.91751,5.08778,1.31952,2.1824,25.98769,7.2331,1983095403.0,9.314680000000001,1.8457700000000001,10.11783,0.44971000000000005,0.07095
SWN,2021-03-23,401903,2852954794.0,-29.531740000000003,-0.7800600000000001,3.4877,1.0518,4.88441,-56.6025,-13.41189,5989954794.0,16.05886,2.5953,-33.09367,0.17421,0.00267
SWX,2021-03-23,448826,3846716663.0,36.97087,16.20231,4.18794,1.14105,1.32511,19.37186,-6.57533,6808713663.0,6.809480000000001,2.06395,-11.89355,0.73847,0.06213
SWY,2015-02-09,86808,8122140000.0,67.3365,,0.97914,,,-11.93724,,,,,,,
SXT,2021-03-23,134902,3212347325.0,127.29885,29.26278,9.57362,2.40499,3.4285900000000002,54.81957,13.591529999999999,3714828325.0,18.36324,2.78891,15.761170000000002,0.29086,0.041089999999999995
SYF,2021-03-23,493399,22651136856.0,74.75723,17.053,7.964639999999999,1.9121700000000001,1.92813,,,24870136856.0,11.52462,2.0385400000000002,,0.53415,0.07132999999999999
SYK,2021-03-23,105030,86311782123.0,151.8762,53.87803,20.240660000000002,6.0031300000000005,6.58445,56.235780000000005,25.84787,97278782123.0,31.87378,6.77854,29.18655,0.15159,0.023030000000000002
SYMC,2021-03-23,427444,12441035854.0,71.22663,21.47948,19.84091,6.69535,-25.801579999999998,30.62401,-15.730329999999999,14973035854.0,13.63664,7.89717,-18.55395,-0.03955,0.06217999999999999
SYNA,2021-03-23,260659,4739540152.0,95.13871,32.728559999999995,13.19597,3.5928699999999996,5.22625,89.88343,16.25538,5018740152.0,49.01113,3.8853800000000005,17.578770000000002,0.18736,0.0161
SYNH,2021-03-23,336622,7836471389.0,84.97933,40.59476,6.8493699999999995,1.7723099999999998,2.4139,54.50175,15.832070000000002,,,,,0.41372,
SYNT,2018-10-10,693332,3400871437.0,82.8108,19.15643,13.646429999999999,3.5296199999999995,52.62381,36.218779999999995,10.38199,3512651437.0,13.275129999999999,3.63556,10.69362,0.01906,0.07167000000000001
SYRG,2020-01-14,786501,974253120.0,32.687329999999996,4.5042599999999995,7.2629600000000005,1.4381,0.56197,,,1610050120.0,,2.3799900000000003,,1.77693,0.17207999999999998
SYRS,2021-03-23,807944,548589343.0,-14.415329999999999,-4.87707,76.22565999999999,27.155590000000004,4.52618,,,440818343.0,-5.54328,29.206809999999997,,0.16507,-0.18669000000000002
SYUT,2017-05-23,53873,342980550.0,27.46935,17.066229999999997,3.596,0.9460700000000001,2.5245,13.713270000000001,-8.87293,757378550.0,11.80232,2.07479,-19.458879999999997,0.39886,0.07217
SYY,2021-03-23,247719,39699842715.0,589.52169,-117.3023,3.4318199999999996,0.86256,27.06717,558.11924,29.74595,47806907715.0,49.849959999999996,1.04151,35.91728,0.03685,0.00335
T,2021-03-23,66790,213952904880.0,-15.387429999999998,-39.99069,4.693919999999999,1.25006,1.19789,-19.40729,8.6615,379024904880.0,7.0449399999999995,2.2067099999999997,15.29004,0.83775,0.06671
TA,2021-03-23,133962,376223685.0,-60.5006,-20.36211,0.28528000000000003,0.0584,0.44153000000000003,14.9807,1.2462,418882685.0,3.023,0.08644,1.8444900000000002,1.7037200000000001,0.025730000000000003
TACO,2021-03-23,823787,369778398.0,49.78678,-4.1592400000000005,2.38544,0.7588,1.7543400000000002,41.54339,16.805889999999998,476474398.0,9.621269999999999,0.96867,21.45411,0.57536,0.04811
TAGG,2019-04-04,662204,,,,,,,,,,,,,,
TAP,2021-03-23,248956,9902304280.0,-7.718489999999999,-11.14612,4.60829,1.09568,0.8380799999999999,12.17362,4.26313,17616804280.0,7.818219999999999,1.82482,7.100110000000001,1.2745799999999998,0.07557
TAST,2021-03-23,625660,338157239.0,-17.13512,-10.9209,0.75898,0.20792,1.18499,12.542769999999999,4.42644,755604239.0,7.761889999999999,0.48827,10.394739999999999,0.80298,0.020669999999999997
TAYD,2021-03-23,338837,37567095.0,58.20183000000001,10.91393,7.961060000000001,1.10638,0.69662,-312.40015,18.506729999999997,21489520.0,8.63919,0.84446,14.12561,1.0758299999999998,0.06126
TBI,2021-03-23,108139,731720908.0,88.71533000000001,-5.14115,1.37289,0.39495,1.66798,3.24207,12.60068,669213908.0,20.69435,0.36245,11.56369,0.59748,0.00045999999999999996
TBIO,2021-03-23,941303,1243251583.0,-59.98194,-20.75074,,,3.12852,-15.557879999999999,15.52755,589223583.0,-4.32359,,8.19732,0.28695,-0.24702
TBTC,2021-03-23,263057,13700636.0,172.96047,112.19943,10.585339999999999,2.5954200000000003,2.86944,26.088070000000002,-37.8746,12219151.0,118.51976,2.32654,-33.95086,0.34674,0.00441
TCBI,2021-03-23,734517,4068190456.0,,,,,,,,,,,,,
TCMD,2021-03-23,201913,1037410711.0,85.43945,-1659.46723,17.4692,5.49815,8.24745,-2530.38658,-69.8391,978847711.0,-1173.67831,5.23084,-66.44364,0.12025,-0.00371
TCNT,2021-03-23,658757,1420000.0,3858.69565,-161.41867,,,-55.94295,,,1380280.0,,,,-0.01788,-0.006370000000000001
TCO,2020-12-29,998405,,,,,,,,,,,,,,
TCX,2021-03-23,651784,892605285.0,431.0364,154.13801,12.593010000000001,2.86035,8.50204,-44.72122,-47.21263,1006027285.0,48.88374,3.23271,-53.358819999999994,0.11729,0.0079
TDC,2021-03-23,378223,4380710000.0,878.5534,34.052459999999996,8.94657,2.39257,10.98192,-1098.19175,-168.95258,4306710000.0,22.90803,2.3457,-165.64269,0.09131,0.00372
TDG,2021-03-23,378229,31880904748.0,-1386.40717,88.73533,28.77921,6.95523,-8.87115,68.42782,17.66161,47000904748.0,26.4347,9.90327,25.14762,-0.11672,0.03204
TDOC,2021-03-23,963383,29584097806.0,-63.25958000000001,-36.14504,65.0165,16.02913,1.1039700000000001,-46.93868,-32.93891,30229606806.0,-87.11878,27.63314,-56.784459999999996,0.5369,-0.01383
TDW,2021-03-23,419436,484922927.0,-16.53585,-2.4491400000000003,5.26485,1.21052,0.5838,-28.92315,-27.199990000000003,528877927.0,68.44544,1.33206,-29.930840000000003,1.6977400000000002,-0.12347000000000001
TECD,2020-06-30,181744,5166926938.0,107.58746000000001,14.15011,0.63255,0.14131,1.6724400000000001,,,5783683938.0,,0.15730999999999998,,0.60123,0.10482999999999999
TECH,2021-03-23,176917,14535245806.0,434.42575,58.11266,71.04661999999999,18.9943,10.025089999999999,249.34512999999998,57.058769999999996,14571494806.0,56.7152,19.181929999999998,57.6224,0.09902000000000001,0.011890000000000001
TEL,2021-03-23,104745,40929393533.0,177.0163,-170.47718,12.48505,3.3753699999999998,4.32701,54.649330000000006,16.79681,44242393533.0,18.1247,3.6347699999999996,18.08765,0.23198000000000002,0.0391
TELL,2021-03-23,1070202,912344461.0,,,,,,,,,,,,,
TEN,2021-03-23,534666,844666690.0,4.98876,-0.5532199999999999,0.18131,0.05471,3.24885,1.36645,0.62842,5757666690.0,6.9119600000000005,0.37438,4.299980000000001,0.30663,0.03369
TENB,2021-03-23,896983,4035567146.0,-2068.45271,-91.69313000000001,33.91308,8.90039,26.00564,1074.46323,-800.437,3743721146.0,-145.10547,8.50419,-764.80514,0.03733,-0.009729999999999999
TEP,2018-07-02,929180,,,,,,,,,,,,,,
TER,2021-03-23,1094921,18856512609.0,95.69538,23.96425,24.75447,6.02008,8.499839999999999,60.925219999999996,20.0922,17830222609.0,16.621029999999998,5.71213,19.06439,0.11724000000000001,0.05306
TERP,2020-07-31,708716,,,,,,,,,,,,,,
TESO,2017-12-15,141183,172998243.0,-13.27859,-2.9287400000000003,4.26997,1.1312799999999998,0.62929,-22.33615,-6.74297,108417243.0,-3.38107,0.71008,-4.2324,1.58661,-0.51686
TESS,2021-03-23,42813,67181582.0,-72.40433,-3.30283,0.66715,0.1407,0.82925,-4.27343,-2.18634,92948782.0,-3.5094300000000005,0.19908,-3.09353,1.17915,-0.33111
TEUM,2021-03-23,890308,79377522.0,-105.51723,-2.40826,1.5938299999999999,0.56918,0.26674000000000003,-5.92471,-1.66882,98812751.0,37.43975,1.2428,-3.6438599999999997,2.13737,-0.06978
TEVA,2021-03-23,616649,12434444402.0,83.90068000000001,-3.11211,2.7879,0.74538,1.12252,6.7706100000000005,3.8974599999999997,37211444402.0,8.06315,2.23371,11.67967,0.8896299999999999,0.08217999999999999
TFSL,2021-03-23,360767,5726617982.0,225.48519,68.1393,70.29052,18.803079999999998,3.39814,140.91838,38.429629999999996,5368945982.0,40.13205,17.9199,36.6246,0.2895,0.018430000000000002
TFX,2021-03-23,448874,18642307337.0,244.38993,55.35461,26.1617,7.3159600000000005,5.5633099999999995,263.96234,38.37899,20744815337.0,39.131859999999996,8.17641,42.89283,0.17897000000000002,0.02225
TGI,2021-03-23,629705,891197886.0,-12.4909,-1.39618,1.99728,0.30241,-0.59248,11.01556,15.398520000000001,2433266886.0,12.321589999999999,1.16091,59.11296,-1.20044,0.037239999999999995
TGLO,2021-03-23,653964,52977657.0,-1261.61309,-314.98321,,,-78.50554,,,52950131.0,,,,-0.012740000000000001,-0.00235
TGNA,2021-03-23,378222,4342600939.0,17.7987,8.97766,4.63781,1.4753399999999999,2.09077,9.548860000000001,3.50956,7869785939.0,7.90459,2.67882,6.3724300000000005,0.47736999999999996,0.10941
TGT,2021-03-23,72458,94198568726.0,68.5451,21.651410000000002,3.33788,1.01082,6.5494,24.43613,8.87763,98367568726.0,10.90066,1.0513700000000001,9.233789999999999,0.15329,0.06648
TGTX,2021-03-23,785880,6797342141.0,-68.14925,-19.95978,99999.99999,36686.73721,10.73724,,,6221811141.0,-22.754179999999998,40932.96804,,0.0764,-0.04397
THC,2021-03-23,1033571,,,,,,,,,,,,,,
THMO,2021-03-23,258731,30375049.0,-7.11482,-0.97908,10.41095,1.64295,2.72723,,,30962049.0,-3.7976300000000003,3.17755,,0.19325,-0.28729
THO,2021-03-23,43246,7315541423.0,55.76295,18.74726,2.68186,0.7872899999999999,2.8109,161.50168,13.204770000000002,9029378423.0,12.37796,0.9739200000000001,16.33502,0.35496,0.06315
THS,2021-03-23,532132,2962835715.0,87.21994000000001,217.0337,2.54873,0.68857,1.6059299999999999,13.52125,12.27486,4812935715.0,13.661470000000001,1.1065,19.72515,0.62946,0.03098
TIF,2021-01-08,249289,15959244000.0,134.11129,55.51041,15.82944,4.350230000000001,4.86755,59.32804,38.95349,16256144000.0,24.57467,4.43116,39.67816,0.20544,0.023880000000000002
TIME,2018-01-31,535758,1842785000.0,142.10846,-691.51663,2.72078,0.63237,1.31789,,,2734785000.0,,0.9509,,0.74887,0.09652999999999999
TIS,2019-04-01,693955,13231232.0,-0.82788,-0.80723,0.27155999999999997,0.07072,0.11283,2.15177,-1.23993,194996232.0,29.24359,1.04643,-18.34741,8.82752,-0.06314
TITN,2021-03-23,825306,552166767.0,54.66015,28.1034,1.50134,0.40742,1.4692100000000001,12.510480000000001,12.91455,569890767.0,10.7987,0.42994,13.62853,0.66568,0.0492
TIVO,2020-06-01,176762,610440602.0,43.49841,24.95901,5.40801,1.2215200000000002,1.54139,23.98855,-74.03754,268170602.0,3.1968799999999997,0.57016,-34.55807,0.6106,0.24368
TJX,2021-03-23,256569,77476730433.0,89.34668,103.23303,7.653519999999999,2.31728,13.90354,17.10686,12.17908,73091391433.0,38.02021,2.18835,11.50146,0.07185,0.014280000000000001
TKR,2021-03-23,1056221,5910737081.0,111.23019,20.678060000000002,6.62367,1.67452,2.64377,31.65232,7.76007,7227337081.0,11.23653,2.0571900000000003,9.533489999999999,0.37646999999999997,0.06587
TLCC,2021-03-23,156530,51611626.0,-27.86805,-1.53356,2.8094099999999997,0.81675,-0.5344899999999999,,1.56385,147632626.0,-46.236340000000006,2.34658,4.49305,-1.8627200000000002,-0.03005
TLND,2021-03-23,923420,2072967853.0,-104.67882,-25.47542,25.986639999999998,7.05249,232.36506,-88.81922,-20.46706,2058241853.0,-32.99998,7.15982,-20.778570000000002,0.00421,-0.03442
TLRA,2020-03-31,646927,288284952.0,-721.31525,-30.552570000000003,14.28965,4.04461,4.8468,-19.84382,-24.17739,234120952.0,-20.48302,3.4410300000000005,-20.5694,0.19695,-0.055170000000000004
TLRD,2020-11-05,929181,3422991.0,-0.0126,-0.009609999999999999,0.011859999999999999,0.00145,-0.00913,0.0415,-0.09192,1193316991.0,45.23053,0.5000100000000001,-31.75235,-110.52468999999999,-0.06671
TLRY,2021-03-23,816689,3988213515.0,-1133.33719,-10.79668,59.051359999999995,13.9047,7.82748,-77.52529,-13.130460000000001,4104770515.0,-35.57826,19.50177,-18.415879999999998,0.09375,-0.03265
TLYS,2021-03-23,978925,325207941.0,153.53117,-86.58104,2.31268,0.61624,2.14325,108.49878000000001,17.9115,199911941.0,17.338420000000003,0.38014000000000003,11.04913,0.46495,-0.04331
TMDX,2021-03-23,963380,1245884130.0,-195.48585,-39.114709999999995,161.75576,43.85779,10.82355,-168.24098999999998,-36.48744,1154992130.0,-46.55912,45.04825,-37.47784,0.08338999999999999,-0.02284
TMED,2020-03-20,169714,78182830.0,-635.63276,-130.74052,70.68972,15.384260000000001,30.105059999999998,-358.63683,-400.93759,78017830.0,-161.19386,15.3518,-400.09144,0.03322,-0.008
TMK,2021-03-23,378226,9941027443.0,49.212540000000004,13.952060000000001,8.17872,2.1549,1.16402,,,11768984443.0,,2.484,,0.88231,0.08356
TMO,2021-03-23,372802,177998537558.0,71.65571,28.0778,16.96644,5.55578,5.18724,63.02675,23.44106,189408537558.0,22.15045,5.87897,24.804679999999998,0.19386,0.04167
TMUS,2021-03-23,515267,154592400133.0,206.27143999999998,46.451640000000005,7.605510000000001,2.08091,2.17813,67.46776,-75.14669,216395400133.0,10.20492,3.16381,-114.25312,0.42268999999999995,0.0326
TNDM,2021-03-23,693227,5686057471.0,333.20171,-161.37107,33.7038,11.12255,15.146560000000001,-2222.21616,-87.50785,5404105471.0,2166.84261,10.83356,-85.23422,0.06442,-0.00147
TNET,2021-03-23,797860,5178288110.0,235.41,19.32901,4.87208,1.30329,8.661430000000001,7.918989999999999,7.82365,5190288110.0,11.9317,1.28664,7.72364,0.11722,0.0709
TOCA,2021-03-23,809598,373384946.0,98.19936,-4.37544,,,3.44864,,,314619946.0,-22.20168,,,0.15796,-0.04521
TOL,2021-03-23,200636,6646233520.0,70.51595,14.106910000000001,4.352580000000001,0.9384100000000001,1.41885,75.48051,4.31909,8396356520.0,12.116719999999999,1.14867,5.28682,0.7274,0.07406
TOWR,2019-10-08,625334,641404632.0,110.37234,64.17579,1.85665,0.54367,2.01893,-2.14573,-285.17168,755330632.0,6.40246,0.642,-336.75017,0.49395,0.09745
TPB,2021-03-23,58275,968908664.0,76.27679,29.789609999999996,9.23204,2.42965,7.522819999999999,63.968090000000004,16.22642,,,,,0.13504000000000002,
TPCS,2021-03-23,74307,38348261.0,-796.0695099999999,246.81527999999997,10.74266,2.31592,3.94135,118.58868999999999,-36.50019,40899053.0,34.5729,2.47905,-39.071220000000004,0.25279,0.012029999999999999
TPIC,2021-03-23,180206,1786507170.0,339.96532,-91.24368,3.78542,1.03949,8.63578,173.9935,95.07632,1873517170.0,23.34019,1.1217700000000002,102.60225,0.11252999999999999,0.01633
TPL,2021-03-23,1093761,,,,,,,,,,,,,,
TPR,2021-03-23,331230,11416368474.0,49.0881,-25.81654,9.70288,2.38072,4.49374,102.83646,-33.28338,12194068474.0,-73.94826,2.55336,-35.69692,0.22161999999999998,-0.03282
